DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2019,76.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2020,81.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FI,2021,80.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,1995,40.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,1996,42.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,1997,44.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,1998,44.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,1999,45.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2000,44.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2001,46.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2002,48.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2003,50.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2004,51.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2005,54.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2006,57.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2007,59.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2008,61.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2009,67.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2010,69.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2011,68.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2012,65.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2013,65.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2014,65.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2015,67.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2016,67.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2017,69.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2018,69.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2019,70.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2020,77.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2021,75.1,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,FR,2022,74.7,p
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,IE,2012,102.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,IE,2013,97.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,PC_GDP,CO,S14,LIAB,F,IE,2014,85.0,
