DATAFLOW,LAST UPDATE,freq,unit,co_nco,sector,finpos,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,1995,77238.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,1996,78653.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,1997,80326.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,1998,83084.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,1999,90406.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2000,95981.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2001,99728.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2002,104433.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2003,108332.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2004,115411.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2005,132332.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2006,140861.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2007,147304.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2008,154196.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2009,154644.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2010,162163.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2011,165632.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2012,167868.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2013,167627.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2014,169930.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2015,175172.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2016,181932.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2017,185733.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2018,191275.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2019,197103.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2020,204090.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,AT,2021,212523.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2011,210240.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2012,216977.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2013,223170.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2014,235817.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2015,245243.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2016,256470.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2017,268168.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2018,277144.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2019,296090.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2020,307584.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2021,322699.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,BE,2022,339292.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,1995,5516.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,1996,6114.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,1997,6832.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,1998,7587.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,1999,8821.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2000,9757.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2001,10127.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2002,10628.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2003,10570.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2004,11761.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2005,15325.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2006,16704.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2007,19328.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2008,22210.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2009,23761.2,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2010,25745.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2011,27007.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2012,27538.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2013,26045.1,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2014,25394.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2015,25290.6,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2016,24856.4,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2017,24424.5,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2018,24151.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2019,23350.9,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2020,23082.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,CY,2021,23456.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,1995,1185929.8,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,1996,1226011.7,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,1997,1268252.3,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,1998,1356213.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,1999,1453053.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2000,1498641.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2001,1519977.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2002,1536175.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2003,1553355.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2004,1559435.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2005,1552872.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2006,1551223.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2007,1531380.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2008,1517211.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2009,1515055.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2010,1519861.0,
ESTAT:NASA_10_F_BS(1.0),15/09/23 11:00:00,A,MIO_EUR,CO,S14,LIAB,F,DE,2011,1537345.0,
