DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1994,7928746,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1995,7943489,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1996,7953067,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1997,7964966,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1998,7971116,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,1999,7982461,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2000,8002186,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2001,8020946,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2002,8063640,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2003,8100273,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2004,8142573,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2005,8201359.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2006,8254298.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2007,8282984.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2008,8307989.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2009,8335003.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2010,8351643.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2011,8375164,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2012,8408121,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2013,8451860,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2014,8507786,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2015,8584926,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2016,8700471,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2017,8772865,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2018,8822267,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2019,8858775,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2020,8901064,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2021,8932664,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,AT,2022,8978929,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1994,10100631,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1995,10130574,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1996,10143047,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1997,10170226,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1998,10192264,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,1999,10213752,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2000,10239085,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2001,10263414,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2002,10309725,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2003,10355844,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2004,10396421,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2005,10445852.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2006,10511382.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2007,10584534.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2008,10666866.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2009,10753080.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2010,10839905.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2011,11000638,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2012,11075889,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2013,11137974,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2014,11180840,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2015,11237274,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2016,11311117,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2017,11351727,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2018,11398589,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2019,11455519,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2020,11522440,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2021,11554767,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,BE,2022,11617623,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1994,632944,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1995,645399,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1996,656333,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1997,666313,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1998,675215,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,1999,682862,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2000,690497,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2001,697549,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2002,705539,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2003,713720,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2004,722893,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2005,733067.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2006,744013.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2007,757916.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2008,776333.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2009,796930.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2010,819140.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2011,839751,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2012,862011,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2013,865878,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2014,858000,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2015,847008,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2016,848319,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2017,854802,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2018,864236,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2019,875899,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2020,888005,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2021,896007,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,CY,2022,904705,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1994,81338093,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1995,81538603,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1996,81817499,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1997,82012162,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1998,82057379,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,1999,82037011,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2000,82163475,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2001,82259540,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2002,82440309,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2003,82536680,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2004,82531671,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2005,82500849.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2006,82437995.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2007,82314906.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2008,82217837.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2009,82002356.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2010,81802257.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2011,80222065,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2012,80327900,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2013,80523746,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2014,80767463,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2015,81197537,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2016,82175684,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2017,82521653,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2018,82792351,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2019,83019213,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2020,83166711,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2021,83155031,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,DE,2022,83237124,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1994,314121560,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1995,314879272,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1996,315679276,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1997,316448320,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1998,318755544,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,1999,319373924,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2000,320375247,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2001,321447131,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2002,322819636,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2003,324573948,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2004,326314018,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2005,328141448.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2006,329684938.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2007,331204579.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2008,333096775.0,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2009,334470255.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2010,335266424.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2011,334572589,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2012,335288924,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2013,336044966,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2014,337764352,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2015,338562121,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2016,339787987,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2017,340541142,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2018,341253004,p
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2019,341524067,bep
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2020,342409476,p
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2021,342634402,bp
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EA19,2022,342805884,bp
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1994,1476952,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1995,1448075,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1996,1425192,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1997,1405996,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1998,1393074,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,1999,1379237,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2000,1401250,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2001,1392720,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2002,1383510,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2003,1375190,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2004,1366250,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2005,1358850.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2006,1350700.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2007,1342920.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2008,1338440.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2009,1335740.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2010,1333290.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2011,1329660,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2012,1325217,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2013,1320174,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2014,1315819,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2015,1314870,b
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2016,1315944,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2017,1315635,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2018,1319133,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2019,1324820,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2020,1328976,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2021,1330068,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EE,2022,1331796,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1994,10489871,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1995,10535973,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1996,10588332,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1997,10629267,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1998,10693250,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,1999,10747768,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2000,10775627,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2001,10835989,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2002,10888274,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2003,10915770,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2004,10940369,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2005,10969912.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2006,11004716.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2007,11036008.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2008,11060937.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2009,11094745.0,
ESTAT:DEMO_PJANBROAD(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,EL,2010,11119289.0,
